Generations,MaxFitness,MinFitness,MeanFitness,StdFitness,MaxLinks,MinLinks,MeanLinks,Best_Bot_Fit,Best_Bot_Link,Best_Bot_Distance_to_Peak
357,0.08102844127266702,0.0678300739508489,0.07199381596083856,0.0027655329665735007,13,5,7.0,0.08102844127266702,7,11.341345634860753
358,0.08102844127266702,0.0678539813824021,0.07201460081562548,0.003150849649231972,13,5,7.0,0.08102844127266702,7,11.341345634860753
359,0.08102844127266702,0.06806898575246308,0.0723906017731631,0.003378698027004428,11,5,7.0,0.08102844127266702,7,11.341345634860753
360,0.08368236230127464,0.06806898575246308,0.07168622210839205,0.0033393450212508323,11,5,6.0,0.08368236230127464,7,10.949949457685998
361,0.08368236230127464,0.06657224311009079,0.07149925470210541,0.003463644444816857,11,5,6.0,0.08368236230127464,7,10.949949457685998
362,0.08368236230127464,0.06773945476895886,0.07104977613604581,0.0032651433076121734,11,5,6.0,0.08368236230127464,7,10.949949457685998
363,0.08475968028190577,0.06734318133953651,0.07154471262837353,0.0035077342350136294,9,5,6.0,0.08475968028190577,7,10.798062435748438
364,0.08475968028190577,0.06760791975182036,0.07080318298015648,0.0029237432484175395,9,5,6.0,0.08475968028190577,7,10.798062435748438
365,0.08475968028190577,0.0676424793160471,0.07082593948138947,0.0027125894182189465,11,5,6.0,0.08475968028190577,7,10.798062435748438
366,0.08475968028190577,0.06811246265118895,0.07104542740278885,0.002714439211002614,11,5,6.0,0.08475968028190577,7,10.798062435748438
367,0.08475968028190577,0.06783195507553212,0.07091308579613033,0.003057791867584299,9,5,6.0,0.08475968028190577,7,10.798062435748438
368,0.08475968028190577,0.06815513856350561,0.07118826708750906,0.003184373518078603,11,5,6.0,0.08475968028190577,7,10.798062435748438
369,0.08475968028190577,0.06788349607045902,0.07103790131294631,0.0032742957421701287,11,5,6.0,0.08475968028190577,7,10.798062435748438
370,0.08475968028190577,0.06739040719891506,0.07120947547041667,0.0033793883948192134,11,5,6.0,0.08475968028190577,7,10.798062435748438
371,0.08475968028190577,0.06780834686808644,0.07106719061869572,0.0035964147349951516,11,5,6.0,0.08475968028190577,7,10.798062435748438
372,0.08516861107779096,0.06751795834823732,0.07102640964769912,0.0036222834395025186,13,5,6.0,0.08516861107779096,7,10.741414910319767
373,0.08516861107779096,0.06771727772239293,0.0716941522523121,0.004076535598743412,11,5,6.0,0.08516861107779096,7,10.741414910319767
374,0.08516861107779096,0.06795744151031448,0.07106049430751193,0.003311185747064765,11,5,6.0,0.08516861107779096,7,10.741414910319767
375,0.08516861107779096,0.06801052010310801,0.07143935093115278,0.0029667141662982435,9,5,6.0,0.08516861107779096,7,10.741414910319767
376,0.08516861107779096,0.06810739986623658,0.0720375610917967,0.004068726457311032,11,5,6.0,0.08516861107779096,7,10.741414910319767
377,0.08516861107779096,0.06816280750361824,0.07237610394331291,0.004155672344049731,11,5,6.0,0.08516861107779096,7,10.741414910319767
378,0.08516861107779096,0.06807751916566633,0.07194777419352186,0.003703278697382859,9,5,6.0,0.08516861107779096,7,10.741414910319767
379,0.08518155046305378,0.0671255934170914,0.07171782324313007,0.0038203661474785614,11,5,6.0,0.08518155046305378,7,10.739631346975012
380,0.08518155046305378,0.06748730023207175,0.07195956638263769,0.004073280807560335,11,5,6.0,0.08518155046305378,7,10.739631346975012
381,0.08518155046305378,0.06732119650608542,0.07145658660051864,0.003298113762661376,11,5,6.0,0.08518155046305378,7,10.739631346975012
382,0.08518155046305378,0.06819697153605564,0.07261728800980687,0.004226034404921499,13,5,6.0,0.08518155046305378,7,10.739631346975012
383,0.08518155046305378,0.06766990750319592,0.07211659588277844,0.0037279202208560062,13,5,6.0,0.08518155046305378,7,10.739631346975012
384,0.08518155046305378,0.06756488060915977,0.0722784351050516,0.003592268990278551,11,5,6.0,0.08518155046305378,7,10.739631346975012
385,0.08518155046305378,0.0669640026202631,0.07267548426524825,0.004112477941652222,11,5,6.0,0.08518155046305378,7,10.739631346975012
386,0.08518155046305378,0.0669640026202631,0.07228414948140666,0.0037630137775972426,11,5,6.0,0.08518155046305378,7,10.739631346975012
387,0.08518155046305378,0.0669640026202631,0.07229960368244683,0.003388786208743044,11,5,6.0,0.08518155046305378,7,10.739631346975012
388,0.08518155046305378,0.06705014408694616,0.0721528569981397,0.003229025523170492,9,5,6.0,0.08518155046305378,7,10.739631346975012
389,0.08518155046305378,0.06731186780813461,0.0725023703976946,0.0033289999572029823,11,5,6.0,0.08518155046305378,7,10.739631346975012
390,0.08518155046305378,0.06731320168097084,0.07241747536008515,0.003378656929545501,11,5,6.0,0.08518155046305378,7,10.739631346975012
391,0.08518155046305378,0.06705934953390535,0.07290478423814085,0.0037987055271023035,11,5,6.0,0.08518155046305378,7,10.739631346975012
392,0.08518155046305378,0.06813822523623553,0.07332967445027817,0.003679486677115887,11,5,6.0,0.08518155046305378,7,10.739631346975012
393,0.08518155046305378,0.06806325846305158,0.07356331293112034,0.003693644897542729,11,5,6.0,0.08518155046305378,7,10.739631346975012
394,0.08518155046305378,0.06821978215579151,0.07293711397293873,0.0038867686181479504,11,5,6.0,0.08518155046305378,7,10.739631346975012
395,0.08518897084562974,0.06821978215579151,0.0726421930248256,0.0038725988810397434,11,5,6.0,0.08518897084562974,7,10.738608766762685
396,0.08518897084562974,0.06821782670736035,0.07239615651243356,0.003301305768527459,11,5,6.0,0.08518897084562974,7,10.738608766762685
397,0.08518897084562974,0.0675343395879453,0.07260518538833402,0.00352691186480136,11,5,6.0,0.08518897084562974,7,10.738608766762685
398,0.08518897084562974,0.06753406323395313,0.07229308150380573,0.0032759343050422127,9,5,6.0,0.08518897084562974,7,10.738608766762685
399,0.08518897084562974,0.06753204649490396,0.07251820307467303,0.0034549788490423005,11,5,6.0,0.08518897084562974,7,10.738608766762685
400,0.08518897084562974,0.0675343395879453,0.07207565763973178,0.0031526796455822763,9,5,6.0,0.08518897084562974,7,10.738608766762685
401,0.08518897084562974,0.0675343395879453,0.0727359340566388,0.003833979761631747,9,5,6.0,0.08518897084562974,7,10.738608766762685
402,0.08518897084562974,0.0681294891969555,0.07266966660267653,0.003641104048235933,9,5,6.0,0.08518897084562974,7,10.738608766762685
403,0.08545773418465652,0.06772555801736184,0.07275247764940763,0.003919480687337927,9,5,6.0,0.08545773418465652,7,10.701691011830556
404,0.08545773418465652,0.06737491163856732,0.07224074274851212,0.003841048368625248,9,5,6.0,0.08545773418465652,7,10.701691011830556
405,0.08545773418465652,0.06777860805939417,0.07209004096841065,0.0038896523333653518,9,5,6.0,0.08545773418465652,7,10.701691011830556
406,0.08545773418465652,0.06772295169958231,0.07113982452307993,0.003238483938035962,9,5,6.0,0.08545773418465652,7,10.701691011830556
407,0.08545773418465652,0.06771652571375142,0.07101322314848453,0.0031221595513361644,9,5,6.0,0.08545773418465652,7,10.701691011830556
408,0.08545773418465652,0.06772295169958231,0.07131772922001715,0.00361544103359814,11,5,6.0,0.08545773418465652,7,10.701691011830556
409,0.08563553006134811,0.000992063492063492,0.0704353570935363,0.008007172423814539,11,5,6.0,0.08563553006134811,7,10.677396044417707
410,0.08563553006134811,0.06684809431006193,0.07145024820144412,0.004399150061085466,11,5,6.0,0.08563553006134811,7,10.677396044417707
411,0.08563553006134811,0.06684809431006193,0.0705168450896218,0.0032921847829174627,9,5,6.0,0.08563553006134811,7,10.677396044417707
412,0.08563553006134811,0.06684809431006193,0.07089541208644667,0.0034776189837034863,11,5,6.0,0.08563553006134811,7,10.677396044417707
413,0.08563553006134811,0.0668962753249293,0.07129499324304299,0.0034107082259113254,9,5,6.0,0.08563553006134811,7,10.677396044417707
414,0.08563553006134811,0.06751945718878086,0.07071521326603819,0.003028779969597838,9,5,6.0,0.08563553006134811,7,10.677396044417707
415,0.08563553006134811,0.06821505362946846,0.07147592664513656,0.003219404272333055,11,5,6.0,0.08563553006134811,7,10.677396044417707
416,0.08563553006134811,0.06653056283178027,0.07121958815516606,0.0029880014289737694,9,5,6.0,0.08563553006134811,7,10.677396044417707
417,0.08563553006134811,0.06821505362946846,0.07158621472819189,0.0031775957050935726,11,5,6.0,0.08563553006134811,7,10.677396044417707
418,0.08563553006134811,0.0681778364261705,0.07168751474349934,0.0031626373008810703,9,5,6.0,0.08563553006134811,7,10.677396044417707
419,0.08563553006134811,0.06809323998863774,0.07208997572106808,0.0033600872756985914,11,5,6.0,0.08563553006134811,7,10.677396044417707
420,0.08563553006134811,0.06811390700341202,0.07246365816488111,0.0036101511519805833,9,5,6.0,0.08563553006134811,7,10.677396044417707
421,0.08563553006134811,0.06771841694002026,0.07245464356932536,0.0036915545581908456,9,5,6.0,0.08563553006134811,7,10.677396044417707
422,0.08563553006134811,0.06802569530151334,0.07261813011420429,0.0036471183526085816,9,5,6.0,0.08563553006134811,7,10.677396044417707
423,0.08563553006134811,0.06724375174672749,0.0725932404080733,0.00371883012248776,11,5,6.0,0.08563553006134811,7,10.677396044417707
424,0.08563553006134811,0.06796151248640075,0.07223784883151571,0.003955465105445321,11,5,6.0,0.08563553006134811,7,10.677396044417707
425,0.08563553006134811,0.06796151248640075,0.0717932200541495,0.003705575365278595,13,5,6.0,0.08563553006134811,7,10.677396044417707
426,0.08563553006134811,0.06709339084788955,0.07187164124411029,0.003716289562457475,13,5,6.0,0.08563553006134811,7,10.677396044417707
427,0.08563553006134811,0.06746090435004515,0.07190149269865055,0.003868666126834219,9,5,6.0,0.08563553006134811,7,10.677396044417707
428,0.08563553006134811,0.06746418570014887,0.07198500162863908,0.003865309842793277,9,5,6.0,0.08563553006134811,7,10.677396044417707
429,0.08563553006134811,0.06766516775007547,0.07158742539765076,0.003346065867993269,11,5,6.0,0.08563553006134811,7,10.677396044417707
430,0.08563553006134811,0.06748769691396496,0.07148547185087206,0.0031724602089406966,9,5,6.0,0.08563553006134811,7,10.677396044417707
431,0.08563553006134811,0.06736012672710162,0.0713542920266151,0.003038481962612304,9,5,6.0,0.08563553006134811,7,10.677396044417707
432,0.08563553006134811,0.06722676701184498,0.07147212918659539,0.0032483870655643514,11,5,6.0,0.08563553006134811,7,10.677396044417707
433,0.08563553006134811,0.06714393512299652,0.07183826612444012,0.0033917349735660264,13,5,6.0,0.08563553006134811,7,10.677396044417707
434,0.08563553006134811,0.06704169728326397,0.07227489660927233,0.0035010029075270366,13,5,6.0,0.08563553006134811,7,10.677396044417707
435,0.08563553006134811,0.06704169728326397,0.0722080701640152,0.0034031259518237174,11,5,6.0,0.08563553006134811,7,10.677396044417707
436,0.08563553006134811,0.06704169728326397,0.07179636314648902,0.0030908663387369225,11,5,6.0,0.08563553006134811,7,10.677396044417707
437,0.08563553006134811,0.06704169728326397,0.07174026464518433,0.0030561752864229487,11,5,6.0,0.08563553006134811,7,10.677396044417707
438,0.08563553006134811,0.06735076926420958,0.07168803838169936,0.002919433741371782,11,5,6.0,0.08563553006134811,7,10.677396044417707
439,0.08563553006134811,0.06739088592002261,0.07223566033848872,0.0028356754740953625,9,5,6.0,0.08563553006134811,7,10.677396044417707
440,0.08563553006134811,0.06768001936548959,0.07208424263104013,0.003010492698046483,11,5,6.0,0.08563553006134811,7,10.677396044417707
441,0.08563553006134811,0.0672934683503679,0.07208514063545421,0.0034404445763716375,11,5,6.0,0.08563553006134811,7,10.677396044417707
442,0.08563553006134811,0.06734987415687713,0.07275760990249788,0.003477553809607423,11,5,7.0,0.08563553006134811,7,10.677396044417707
443,0.08563553006134811,0.06779774293605596,0.07261962345619657,0.003744529748363212,11,5,7.0,0.08563553006134811,7,10.677396044417707
444,0.08563553006134811,0.06756905101342155,0.07203687967295785,0.003364030511344735,13,5,7.0,0.08563553006134811,7,10.677396044417707
445,0.08563553006134811,0.0678041621617498,0.07176260323438823,0.002910480365130794,11,5,6.0,0.08563553006134811,7,10.677396044417707
446,0.08563553006134811,0.0682668753754521,0.07213065225607632,0.0028105407723251,11,5,6.0,0.08563553006134811,7,10.677396044417707
447,0.08563553006134811,0.06767786954152404,0.07166368008252531,0.002850938277005289,11,5,6.0,0.08563553006134811,7,10.677396044417707
448,0.08564578320679445,0.06810715734118498,0.07169455573073594,0.003266678469666418,11,5,6.0,0.08564578320679445,7,10.675998076700033
449,0.08564578320679445,0.06800816204954185,0.07165884894817047,0.003056745652830928,9,5,6.0,0.08564578320679445,7,10.675998076700033
450,0.08564578320679445,0.06770855908714542,0.07195158760985822,0.0032167243495564144,11,5,6.0,0.08564578320679445,7,10.675998076700033
451,0.08564578320679445,0.06831123168887852,0.07202973387924616,0.002748384502568004,11,5,6.0,0.08564578320679445,7,10.675998076700033
452,0.08564578320679445,0.06806987927841474,0.07212559325834698,0.0025979778754863397,11,5,6.0,0.08564578320679445,7,10.675998076700033
453,0.08564578320679445,0.06803394569765797,0.07202341732795409,0.0029995029062483956,11,5,6.0,0.08564578320679445,7,10.675998076700033
454,0.08564578320679445,0.067489762266084,0.07218611293203904,0.0034638692318881034,11,5,7.0,0.08564578320679445,7,10.675998076700033
455,0.08564578320679445,0.06789228324713996,0.07212165724767962,0.003376209333441671,11,5,6.0,0.08564578320679445,7,10.675998076700033
456,0.08564578320679445,0.06789228324713996,0.07184951181673922,0.003407118943113452,11,5,6.0,0.08564578320679445,7,10.675998076700033
457,0.08564578320679445,0.06733717396201394,0.07187553446037995,0.0032499243886813163,11,5,6.0,0.08564578320679445,7,10.675998076700033
458,0.08564578320679445,0.06707405274257276,0.07204413143812544,0.003733718371556856,9,5,6.0,0.08564578320679445,7,10.675998076700033
459,0.08564578320679445,0.06717021936375364,0.07180617475843451,0.003555161706601947,11,5,6.0,0.08564578320679445,7,10.675998076700033
460,0.08564578320679445,0.06733717396201394,0.07285894661846817,0.003949424719394463,13,5,6.0,0.08564578320679445,7,10.675998076700033
461,0.08564578320679445,0.06762505665189994,0.07276047808314148,0.003538477885772119,11,5,6.0,0.08564578320679445,7,10.675998076700033
462,0.08564578320679445,0.06765063640058491,0.07259180519342265,0.0035643394099752683,11,5,6.0,0.08564578320679445,7,10.675998076700033
463,0.08564578320679445,0.06764037382575784,0.07225368147370982,0.003556251600167132,13,5,7.0,0.08564578320679445,7,10.675998076700033
464,0.08564578320679445,0.06709974240017196,0.07244933737195994,0.0034668155573685153,11,5,6.0,0.08564578320679445,7,10.675998076700033
465,0.08564578320679445,0.06709974240017196,0.07196484969449163,0.0032418062911147606,13,5,7.0,0.08564578320679445,7,10.675998076700033
466,0.08564578320679445,0.06709974240017196,0.07165999821329384,0.0032094653783712374,11,5,6.0,0.08564578320679445,7,10.675998076700033
467,0.08564578320679445,0.06709974240017196,0.07128549025280811,0.003166158916256913,11,5,6.0,0.08564578320679445,7,10.675998076700033
468,0.08564578320679445,0.06709974240017196,0.07180034954432225,0.0031962474677571244,13,5,7.0,0.08564578320679445,7,10.675998076700033
469,0.08564622319445066,0.06709974240017196,0.0719643372939897,0.003410424503083725,13,5,6.0,0.08564622319445066,7,10.67593809396132
470,0.08564622319445066,0.06744708844401416,0.07217884232199022,0.003167598061352746,11,5,6.0,0.08564622319445066,7,10.67593809396132
471,0.08564622319445066,0.06744708844401416,0.07183909615144385,0.0031412912558788147,11,5,6.0,0.08564622319445066,7,10.67593809396132
472,0.08564622319445066,0.06757754296864855,0.072264258874722,0.003268152845242565,11,5,6.0,0.08564622319445066,7,10.67593809396132
473,0.08564622319445066,0.06729821642041023,0.07183613215797748,0.0032258835740234283,11,5,6.0,0.08564622319445066,7,10.67593809396132
474,0.08564622319445066,0.06760181331675674,0.07124697140777192,0.0031438861987579158,11,5,6.0,0.08564622319445066,7,10.67593809396132
475,0.08564622319445066,0.06773256182020664,0.07174678072954035,0.003365034002306152,11,5,6.0,0.08564622319445066,7,10.67593809396132
476,0.08564622319445066,0.06718489675545439,0.07189672046852186,0.003751034841556895,11,5,6.0,0.08564622319445066,7,10.67593809396132
477,0.08564622319445066,0.06718489675545439,0.07215039965441848,0.003818598750311722,13,5,7.0,0.08564622319445066,7,10.67593809396132
478,0.08564622319445066,0.06718489675545439,0.07198997243242694,0.003913669074992825,15,5,7.0,0.08564622319445066,7,10.67593809396132
479,0.08564622319445066,0.06771371101678145,0.0720653449695328,0.0037599364208686934,11,5,6.0,0.08564622319445066,7,10.67593809396132
480,0.08564622319445066,0.06749126522674607,0.07276805208031398,0.0037718356978219338,9,5,6.0,0.08564622319445066,7,10.67593809396132
481,0.08564622319445066,0.06747165763428195,0.07273716991663032,0.003835397180775873,9,5,6.0,0.08564622319445066,7,10.67593809396132
482,0.08564622319445066,0.0675147109004637,0.07273407614653658,0.003936696987286502,9,5,6.0,0.08564622319445066,7,10.67593809396132
483,0.08564622319445066,0.0679811407532021,0.07273536628664296,0.003531599017529747,11,5,6.0,0.08564622319445066,7,10.67593809396132
484,0.08564622319445066,0.06775723493052487,0.07244396275422366,0.003422546339618346,11,5,6.0,0.08564622319445066,7,10.67593809396132
485,0.08564622319445066,0.0680007323299781,0.07240205752914078,0.003604414641645722,11,5,6.0,0.08564622319445066,7,10.67593809396132
486,0.08564622319445066,0.06811868728605816,0.07261978500235941,0.003509494445609696,11,5,6.0,0.08564622319445066,7,10.67593809396132
487,0.08564622319445066,0.06779000396094102,0.0730820033641174,0.003727524814442861,9,5,6.0,0.08564622319445066,7,10.67593809396132
488,0.08564622319445066,0.06786431781733425,0.07309272317651076,0.0036542156264855424,11,5,6.0,0.08564622319445066,7,10.67593809396132
489,0.08564622319445066,0.06740743876216575,0.07328129732993989,0.003376342820315683,13,5,6.0,0.08564622319445066,7,10.67593809396132
490,0.08564622319445066,0.06819940252069585,0.07343385077423899,0.0032719065293187587,13,5,6.0,0.08564622319445066,7,10.67593809396132
491,0.08564622319445066,0.06813657009004084,0.07339358109760967,0.003424365379124433,9,5,6.0,0.08564622319445066,7,10.67593809396132
492,0.08564622319445066,0.06820260875981508,0.0729447726912869,0.003594081461905618,11,5,6.0,0.08564622319445066,7,10.67593809396132
493,0.08564622319445066,0.06805668514675928,0.07284775133010622,0.003227526672603134,9,5,6.0,0.08564622319445066,7,10.67593809396132
494,0.08564622319445066,0.06819940252069585,0.07260198611603329,0.002973401380394916,11,5,6.0,0.08564622319445066,7,10.67593809396132
495,0.08564622319445066,0.06782629047526782,0.07221598462909508,0.003407600739336288,11,5,6.0,0.08564622319445066,7,10.67593809396132
496,0.08564622319445066,0.06762581963976685,0.07250698143192698,0.0031883945414350897,13,5,6.0,0.08564622319445066,7,10.67593809396132
497,0.08564622319445066,0.06767096940045139,0.07279829383617774,0.0034316880721709827,13,5,7.0,0.08564622319445066,7,10.67593809396132
498,0.08564622319445066,0.0681771401480611,0.07260057399211736,0.0031590108579407196,11,5,7.0,0.08564622319445066,7,10.67593809396132
499,0.08564622319445066,0.0680879954952513,0.07235606082454148,0.003073923904079938,11,5,6.0,0.08564622319445066,7,10.67593809396132
500,0.08564622319445066,0.0677541754091737,0.07219934191643168,0.00319957659636881,11,5,6.0,0.08564622319445066,7,10.67593809396132
501,0.08564622319445066,0.0677540339985602,0.07238411375790757,0.0034641714005843667,11,5,6.0,0.08564622319445066,7,10.67593809396132
502,0.08564622319445066,0.06751893401092696,0.07229454778574394,0.0035640222341638875,11,5,6.0,0.08564622319445066,7,10.67593809396132
503,0.08564622319445066,0.06800949362574976,0.07205270215840524,0.0030200382388678245,11,5,7.0,0.08564622319445066,7,10.67593809396132
504,0.08564622319445066,0.06628657550269272,0.07219493668500478,0.0037874705114256542,13,5,7.0,0.08564622319445066,7,10.67593809396132
505,0.08564622319445066,0.067387985664354,0.07306450694032934,0.0037646071138200186,13,5,7.0,0.08564622319445066,7,10.67593809396132
506,0.08564622319445066,0.0678173547116318,0.07281876328355712,0.0034844314881890552,11,5,6.0,0.08564622319445066,7,10.67593809396132
507,0.08564622319445066,0.06733807450948084,0.07278824920717837,0.003959262246806144,13,5,6.0,0.08564622319445066,7,10.67593809396132
508,0.08564622319445066,0.06741568792709758,0.07271333201753731,0.0036610302027554505,15,5,6.0,0.08564622319445066,7,10.67593809396132
509,0.08564622319445066,0.06741568792709758,0.07289023976277018,0.0034520638190539106,13,5,6.0,0.08564622319445066,7,10.67593809396132
510,0.08564622319445066,0.06740614026367643,0.07331910706799034,0.0035680372805320226,13,5,6.0,0.08564622319445066,7,10.67593809396132
511,0.08564622319445066,0.06803296823654308,0.07351904392933095,0.00341982595886415,11,5,6.0,0.08564622319445066,7,10.67593809396132
512,0.08564622319445066,0.06830508976081096,0.0736322638365737,0.0032009221947807997,9,5,6.0,0.08564622319445066,7,10.67593809396132
513,0.08564622319445066,0.06737574678852187,0.07356928552717727,0.0032869432452662358,9,5,6.0,0.08564622319445066,7,10.67593809396132
514,0.08564622319445066,0.06737574678852187,0.07332357850279504,0.003519779515362454,11,5,6.0,0.08564622319445066,7,10.67593809396132
515,0.08564622319445066,0.06782898876093489,0.07272022097211779,0.0036133571587359825,11,5,6.0,0.08564622319445066,7,10.67593809396132
516,0.08564622319445066,0.06777359049692773,0.0730160956778588,0.0036050075748940407,11,5,6.0,0.08564622319445066,7,10.67593809396132
517,0.08564622319445066,0.06799202399598488,0.07256095317714313,0.003753052473880403,11,5,6.0,0.08564622319445066,7,10.67593809396132
518,0.08564622319445066,0.0677126991859145,0.07204150104801077,0.003596745155320968,11,5,6.0,0.08564622319445066,7,10.67593809396132
519,0.08564622319445066,0.06647557503783079,0.07204583472913463,0.003464028370421025,11,5,6.0,0.08564622319445066,7,10.67593809396132
520,0.08564622319445066,0.06647557503783079,0.07201966547481523,0.003499704642443142,11,5,6.0,0.08564622319445066,7,10.67593809396132
521,0.08564622319445066,0.06725033335318843,0.07174872250410885,0.0033873362274225455,11,5,7.0,0.08564622319445066,7,10.67593809396132
522,0.08564622319445066,0.06601281940226032,0.07132305821607464,0.0032122272192872292,11,5,6.0,0.08564622319445066,7,10.67593809396132
523,0.08564622319445066,0.06601281940226032,0.07186157623580222,0.003569048352272854,9,5,6.0,0.08564622319445066,7,10.67593809396132
524,0.08564622319445066,0.0658211113242739,0.07161789354688991,0.003317272779014756,11,5,6.0,0.08564622319445066,7,10.67593809396132
525,0.08564622319445066,0.0658211113242739,0.0725039661689025,0.0039643227458017885,11,5,6.0,0.08564622319445066,7,10.67593809396132
526,0.08564622319445066,0.06632909384315654,0.07202493320874824,0.0036121393860349886,11,5,6.0,0.08564622319445066,7,10.67593809396132
527,0.08564622319445066,0.0677256698682665,0.07214254256201454,0.0034851134899473914,11,5,6.0,0.08564622319445066,7,10.67593809396132
528,0.08564622319445066,0.06643821779877068,0.0720590850087313,0.0032475053675111503,11,5,6.0,0.08564622319445066,7,10.67593809396132
529,0.08564622319445066,0.06674284289724616,0.07232597785395128,0.003210187109672193,11,5,6.0,0.08564622319445066,7,10.67593809396132
530,0.08564622319445066,0.06723882057705319,0.07289215845829328,0.0031860678396624337,11,5,6.0,0.08564622319445066,7,10.67593809396132
531,0.08564622319445066,0.06728995033261156,0.07300975171090754,0.0032546563309533826,11,5,6.0,0.08564622319445066,7,10.67593809396132
532,0.08564622319445066,0.06703706961452396,0.0729637345137815,0.003593476133640152,11,5,6.0,0.08564622319445066,7,10.67593809396132
533,0.08564622319445066,0.0679251278344084,0.07316416975221289,0.0033934069223946215,11,5,6.0,0.08564622319445066,7,10.67593809396132
534,0.08564622319445066,0.0669240071629276,0.07316265755560958,0.0034653386808422715,11,5,6.0,0.08564622319445066,7,10.67593809396132
535,0.08564622319445066,0.06764489953177308,0.07301843346214598,0.003487993942431966,11,5,6.0,0.08564622319445066,7,10.67593809396132
536,0.08564622319445066,0.06697086241166701,0.0731614780716616,0.0033245860169037354,11,5,6.0,0.08564622319445066,7,10.67593809396132
537,0.08564622319445066,0.06785303503413158,0.07274085200192464,0.0032272500259452794,9,5,6.0,0.08564622319445066,7,10.67593809396132
538,0.08564622319445066,0.06725173316979909,0.07228839443282022,0.0033554824694496774,11,5,6.0,0.08564622319445066,7,10.67593809396132
539,0.08564622319445066,0.06771623347563481,0.07235082459013145,0.0032455769910031953,9,5,6.0,0.08564622319445066,7,10.67593809396132
540,0.08564622319445066,0.0669376868102985,0.07191114868976164,0.0034320782502743046,9,5,6.0,0.08564622319445066,7,10.67593809396132
541,0.08564622319445066,0.06763728093892002,0.07215906587347012,0.0032090103939369707,11,5,6.0,0.08564622319445066,7,10.67593809396132
542,0.08564622319445066,0.06740138868338798,0.07165693651664522,0.0033657406483991064,9,5,6.0,0.08564622319445066,7,10.67593809396132
543,0.08564622319445066,0.06777453168491394,0.07191216818063509,0.003355852387818843,9,5,6.0,0.08564622319445066,7,10.67593809396132
544,0.08564622319445066,0.06719503232280973,0.07195004122205773,0.003511293970413896,9,5,6.0,0.08564622319445066,7,10.67593809396132
545,0.08564622319445066,0.06737132339213514,0.0719481737324867,0.0034228861120510845,11,5,6.0,0.08564622319445066,7,10.67593809396132
546,0.08564622319445066,0.06761985960638968,0.07174545812963413,0.0033489909190561693,13,5,6.0,0.08564622319445066,7,10.67593809396132
547,0.08564622319445066,0.06785964472761657,0.07158075080342571,0.003457262142948506,11,5,6.0,0.08564622319445066,7,10.67593809396132
548,0.08564622319445066,0.06714530351752321,0.07149999470711538,0.003524452788370857,9,5,6.0,0.08564622319445066,7,10.67593809396132
549,0.08564622319445066,0.06764203043399851,0.07230123086008808,0.0038236393819353043,11,5,6.0,0.08564622319445066,7,10.67593809396132
550,0.08564622319445066,0.06739075303877462,0.07256071390291548,0.004142751791112019,11,5,6.0,0.08564622319445066,7,10.67593809396132
551,0.08564622319445066,0.06739075303877462,0.07287103540202394,0.004057681873077562,9,5,6.0,0.08564622319445066,7,10.67593809396132
552,0.08564622319445066,0.06739075303877462,0.07261835917489458,0.0038619144305007034,11,5,6.0,0.08564622319445066,7,10.67593809396132
553,0.08564622319445066,0.06708443418632372,0.07279338066638363,0.00348846987932656,9,5,6.0,0.08564622319445066,7,10.67593809396132
554,0.08564622319445066,0.06739075303877462,0.0731305770309381,0.0034303936106300343,11,5,6.0,0.08564622319445066,7,10.67593809396132
555,0.08564622319445066,0.06813895924347732,0.0733271729522724,0.0034706172657607017,11,5,6.0,0.08564622319445066,7,10.67593809396132
556,0.08564622319445066,0.06746146322322702,0.07372326299650155,0.0032940955304573533,13,5,7.0,0.08564622319445066,7,10.67593809396132
557,0.08564622319445066,0.06746146322322702,0.07314506715892795,0.003750108045556544,13,5,7.0,0.08564622319445066,7,10.67593809396132
558,0.08564622319445066,0.06731711676488872,0.07304637884372062,0.003900516281434292,11,5,7.0,0.08564622319445066,7,10.67593809396132
559,0.08564622319445066,0.06835261311661729,0.07319019069722224,0.003667586027829513,13,5,7.0,0.08564622319445066,7,10.67593809396132
560,0.08564622319445066,0.06833114976667569,0.07328333938957746,0.003857357141080994,13,5,7.0,0.08564622319445066,7,10.67593809396132
561,0.08564622319445066,0.06548804956387567,0.07294109835992582,0.00383328600579571,13,5,7.0,0.08564622319445066,7,10.67593809396132
562,0.08564622319445066,0.0654069428523342,0.07293296450044183,0.003548536742864197,11,5,6.0,0.08564622319445066,7,10.67593809396132
563,0.08564622319445066,0.0680671394998005,0.07264714317517429,0.0034657609557429115,13,5,7.0,0.08564622319445066,7,10.67593809396132
564,0.08564622319445066,0.06690215549320608,0.07261156225813294,0.003408979380407812,11,5,6.0,0.08564622319445066,7,10.67593809396132
565,0.08564622319445066,0.068165164017112,0.07291936316737103,0.003742081614096695,11,5,6.0,0.08564622319445066,7,10.67593809396132
566,0.08564622319445066,0.0681904064587424,0.07312064590530971,0.0037119193491247328,11,5,6.0,0.08564622319445066,7,10.67593809396132
567,0.08564622319445066,0.06635340735326622,0.07267083821445204,0.0034201350222711666,11,5,6.0,0.08564622319445066,7,10.67593809396132
568,0.08564622319445066,0.06635340735326622,0.07233346093778045,0.003512043606913124,11,5,6.0,0.08564622319445066,7,10.67593809396132
