Generations,MaxFitness,MinFitness,MeanFitness,StdFitness,MaxLinks,MinLinks,MeanLinks,Best_Bot_Fit,Best_Bot_Link,Best_Bot_Distance_to_Peak
426,-4.491736365460567,-7.393805776006154,-5.360932844676731,0.6864753697747703,15,5,8.0,-4.491736365460567,9,9.179937589609596
427,-4.491736365460567,-7.154691712833575,-5.376503482047158,0.6958058731172314,15,5,8.0,-4.491736365460567,9,9.179937589609596
428,-4.491736365460567,-7.362402606030885,-5.403505787778813,0.7143696555466641,15,5,8.0,-4.491736365460567,9,9.179937589609596
429,-4.491736365460567,-7.858811770428047,-5.368398842183651,0.7221695764528544,11,5,8.0,-4.491736365460567,9,9.179937589609596
430,-4.491736365460567,-8.018533602109002,-5.4491703936528495,0.783375442289387,15,5,8.0,-4.491736365460567,9,9.179937589609596
431,-4.491736365460567,-7.702068619639448,-5.445136231280726,0.7661679970178482,15,5,8.0,-4.491736365460567,9,9.179937589609596
432,-4.491736365460567,-7.53486546892202,-5.358827726274962,0.7656794760744441,15,5,8.0,-4.491736365460567,9,9.179937589609596
433,-4.491736365460567,-7.259413383902655,-5.310944162071312,0.6966133239168866,13,5,8.0,-4.491736365460567,9,9.179937589609596
434,-4.491736365460567,-7.516366234988177,-5.347387695388302,0.6581133593731855,13,5,8.0,-4.491736365460567,9,9.179937589609596
435,-4.491736365460567,-7.4515255100232665,-5.424542286101785,0.7473496957413401,15,5,8.0,-4.491736365460567,9,9.179937589609596
436,-4.491736365460567,-7.1036909449113255,-5.334827257449091,0.6697847964750078,13,7,8.0,-4.491736365460567,9,9.179937589609596
437,-4.491736365460567,-7.403333639554522,-5.344062227899336,0.6829524940729705,15,5,8.0,-4.491736365460567,9,9.179937589609596
438,-4.491736365460567,-7.296103660827484,-5.479964010620775,0.7800552327170163,19,5,8.0,-4.491736365460567,9,9.179937589609596
439,-4.491736365460567,-7.255704628857156,-5.417687832619926,0.694034815099231,15,5,8.0,-4.491736365460567,9,9.179937589609596
440,-4.491736365460567,-7.413157705209348,-5.367164436199326,0.7606184870267919,15,5,8.0,-4.491736365460567,9,9.179937589609596
441,-4.491736365460567,-7.2790579838891105,-5.308205904687189,0.6957752724035733,13,5,8.0,-4.491736365460567,9,9.179937589609596
442,-4.491736365460567,-7.211733749900846,-5.214734531514483,0.6221790599577528,15,5,8.0,-4.491736365460567,9,9.179937589609596
443,-4.491736365460567,-7.255704628857156,-5.299034966565958,0.7271129298155359,15,5,8.0,-4.491736365460567,9,9.179937589609596
444,-4.491736365460567,-7.180950267110485,-5.231520995590732,0.600180834936607,15,7,8.0,-4.491736365460567,9,9.179937589609596
445,-4.491736365460567,-7.209446040375215,-5.313462268376652,0.6435363276079782,13,5,8.0,-4.491736365460567,9,9.179937589609596
446,-4.491736365460567,-6.537790094570993,-5.149091908254002,0.4991055717124878,13,7,8.0,-4.491736365460567,9,9.179937589609596
447,-4.491736365460567,-7.684293610748496,-5.2377063240138595,0.6381664590905307,13,5,8.0,-4.491736365460567,9,9.179937589609596
448,-4.491736365460567,-7.761630962605328,-5.368900917361396,0.680193633403603,15,5,8.0,-4.491736365460567,9,9.179937589609596
449,-4.491736365460567,-7.605771474313217,-5.558713132005696,0.7459966134084943,15,5,8.0,-4.491736365460567,9,9.179937589609596
450,-4.491736365460567,-7.263850214753086,-5.457682822359876,0.6581681625973486,15,5,8.0,-4.491736365460567,9,9.179937589609596
451,-4.491736365460567,-7.447731024547386,-5.450225864011742,0.7061576200091016,19,5,8.0,-4.491736365460567,9,9.179937589609596
452,-4.491736365460567,-7.283916390623388,-5.383774327286543,0.6844991535361046,13,5,8.0,-4.491736365460567,9,9.179937589609596
453,-4.491736365460567,-7.697745940952052,-5.3869753362973265,0.7576333792121648,11,5,8.0,-4.491736365460567,9,9.179937589609596
454,-4.491736365460567,-7.28264259312182,-5.404022875882156,0.7222036274819131,15,5,8.0,-4.491736365460567,9,9.179937589609596
455,-4.491736365460567,-7.810074476394779,-5.483641196157697,0.7250159140365242,15,5,8.0,-4.491736365460567,9,9.179937589609596
456,-4.491736365460567,-7.017611177024115,-5.490099729572146,0.671246693050291,19,7,8.0,-4.491736365460567,9,9.179937589609596
457,-4.491736365460567,-7.9186788383590985,-5.484990104413868,0.7202584240782043,13,5,8.0,-4.491736365460567,9,9.179937589609596
458,-4.491736365460567,-7.100243157669538,-5.43361442859093,0.6641271434022242,15,5,8.0,-4.491736365460567,9,9.179937589609596
459,-4.491736365460567,-7.27099229332144,-5.515364768106589,0.6973152301452704,19,5,8.0,-4.491736365460567,9,9.179937589609596
460,-4.491736365460567,-7.458499760238655,-5.483260583757389,0.7098292903524491,15,5,8.0,-4.491736365460567,9,9.179937589609596
461,-4.491736365460567,-7.564658226704044,-5.494198775699299,0.7345778149567328,15,5,8.0,-4.491736365460567,9,9.179937589609596
462,-4.491736365460567,-7.153674171463962,-5.321349236442911,0.6289473162661342,15,5,8.0,-4.491736365460567,9,9.179937589609596
463,-4.491736365460567,-7.535732072739614,-5.398203769618167,0.6987341840944732,17,7,8.0,-4.491736365460567,9,9.179937589609596
464,-4.491736365460567,-6.912060152847696,-5.370408945715824,0.6697746420615457,15,5,8.0,-4.491736365460567,9,9.179937589609596
465,-4.491736365460567,-7.1418993545767195,-5.3415710304426725,0.6456961914892735,15,7,9.0,-4.491736365460567,9,9.179937589609596
466,-4.491736365460567,-7.27115245631566,-5.356876779812718,0.7284856760818582,15,5,8.0,-4.491736365460567,9,9.179937589609596
467,-4.491736365460567,-8.02908693155002,-5.516976190819216,0.8734067065263575,15,5,8.0,-4.491736365460567,9,9.179937589609596
468,-4.491736365460567,-7.4191576013422464,-5.374109683682523,0.733827735381195,15,5,8.0,-4.491736365460567,9,9.179937589609596
469,-4.491736365460567,-8.500380933726037,-5.256089671957934,0.7635075165285667,15,5,8.0,-4.491736365460567,9,9.179937589609596
470,-4.491736365460567,-7.316861456397222,-5.431239704435252,0.7956045486008254,13,5,8.0,-4.491736365460567,9,9.179937589609596
471,-4.491736365460567,-7.401736830927532,-5.407754716894945,0.7296503372941532,15,5,8.0,-4.491736365460567,9,9.179937589609596
472,-4.491736365460567,-7.283916390623388,-5.300003509563389,0.7248390399990082,13,5,8.0,-4.491736365460567,9,9.179937589609596
473,-4.491736365460567,-7.4970927383929284,-5.277696959491227,0.7107328862774093,15,5,8.0,-4.491736365460567,9,9.179937589609596
474,-4.491736365460567,-7.400445580493132,-5.373197792916491,0.7604200934845233,15,5,8.0,-4.491736365460567,9,9.179937589609596
475,-4.491736365460567,-7.110242056177266,-5.331632759265703,0.6522158605265365,15,7,8.0,-4.491736365460567,9,9.179937589609596
476,-4.491736365460567,-7.323006780069818,-5.457135618462271,0.7160599097161598,15,5,8.0,-4.491736365460567,9,9.179937589609596
477,-4.491736365460567,-8.029779035820669,-5.347755703013786,0.6427470609380156,15,5,8.0,-4.491736365460567,9,9.179937589609596
478,-4.491736365460567,-7.737103162021087,-5.484652251210974,0.7478540221258073,15,5,8.0,-4.491736365460567,9,9.179937589609596
479,-4.491736365460567,-7.373913426300911,-5.515482087229636,0.7708333699767901,13,5,8.0,-4.491736365460567,9,9.179937589609596
480,-4.491736365460567,-7.619252001934919,-5.4413474570550076,0.7202432660621964,15,7,8.0,-4.491736365460567,9,9.179937589609596
481,-4.491736365460567,-8.011241919013107,-5.476036501798269,0.7201996459718241,15,7,8.0,-4.491736365460567,9,9.179937589609596
482,-4.491736365460567,-7.863391252250003,-5.420992665202729,0.7590955050956888,13,7,8.0,-4.491736365460567,9,9.179937589609596
483,-4.491736365460567,-7.722997900531921,-5.491109020896565,0.7318111699237454,11,5,8.0,-4.491736365460567,9,9.179937589609596
484,-4.491736365460567,-7.8274330607834255,-5.563449272036312,0.8715293575700365,13,5,8.0,-4.491736365460567,9,9.179937589609596
485,-4.491736365460567,-7.359916403819514,-5.470524847504176,0.7189147712568538,13,5,8.0,-4.491736365460567,9,9.179937589609596
486,-4.491736365460567,-7.597431234139677,-5.368259608944126,0.7187312355123223,15,5,8.0,-4.491736365460567,9,9.179937589609596
487,-4.491736365460567,-7.2919304699727485,-5.482476767001437,0.7757242498269948,15,7,8.0,-4.491736365460567,9,9.179937589609596
488,-4.491736365460567,-7.245174041382879,-5.36897681544813,0.692500166432409,17,5,8.0,-4.491736365460567,9,9.179937589609596
489,-4.491736365460567,-7.7768289787628655,-5.392732554924604,0.766308592837864,15,5,8.0,-4.491736365460567,9,9.179937589609596
490,-4.491736365460567,-7.617321520205074,-5.32757101920646,0.7023772023160239,13,5,8.0,-4.491736365460567,9,9.179937589609596
491,-4.491736365460567,-7.3954187896252686,-5.425813562768938,0.8024914521532787,13,5,8.0,-4.491736365460567,9,9.179937589609596
492,-4.491736365460567,-7.403545219334251,-5.457307617706363,0.7444390071927304,15,5,8.0,-4.491736365460567,9,9.179937589609596
493,-4.491736365460567,-7.559617679891099,-5.447839181856467,0.7473121300054373,15,5,8.0,-4.491736365460567,9,9.179937589609596
494,-4.491736365460567,-7.315137545397627,-5.372173722139894,0.6750319168989496,15,5,8.0,-4.491736365460567,9,9.179937589609596
495,-4.491736365460567,-7.538204590740074,-5.482587994992871,0.7795602140619446,15,5,8.0,-4.491736365460567,9,9.179937589609596
496,-4.491736365460567,-7.697357889094577,-5.488773506989242,0.7551010520028346,13,5,8.0,-4.491736365460567,9,9.179937589609596
497,-4.491736365460567,-7.6688872576755305,-5.653456365225233,0.7706004815669889,15,5,8.0,-4.491736365460567,9,9.179937589609596
498,-4.491736365460567,-7.81612504752569,-5.580416771705701,0.7925434160800263,17,5,8.0,-4.491736365460567,9,9.179937589609596
499,-4.491736365460567,-7.715398835613488,-5.520603930903589,0.7683323383370002,17,5,8.0,-4.491736365460567,9,9.179937589609596
500,-4.491736365460567,-7.3477036360211425,-5.566111464234276,0.7028552637517136,17,5,8.0,-4.491736365460567,9,9.179937589609596
501,-4.491736365460567,-7.2888888156706955,-5.5096102899337716,0.6406432638360811,13,5,8.0,-4.491736365460567,9,9.179937589609596
502,-4.491736365460567,-7.412158781835577,-5.570342486241512,0.721348320758571,15,7,8.0,-4.491736365460567,9,9.179937589609596
503,-4.491736365460567,-7.66942543077951,-5.585189948045612,0.7588858277833642,13,5,8.0,-4.491736365460567,9,9.179937589609596
504,-4.491736365460567,-7.300091654937974,-5.517389493514641,0.7135488445359548,13,5,8.0,-4.491736365460567,9,9.179937589609596
505,-4.491736365460567,-7.1593009412306134,-5.4646088492930325,0.6798450608492819,15,5,8.0,-4.491736365460567,9,9.179937589609596
506,-4.491736365460567,-7.67866224292328,-5.443444526889466,0.742248789262911,15,5,9.0,-4.491736365460567,9,9.179937589609596
507,-4.491736365460567,-7.9462115405789095,-5.4813211918367015,0.7878339278056108,15,5,8.0,-4.491736365460567,9,9.179937589609596
508,-4.491736365460567,-7.557103689713074,-5.627420821444552,0.8434916899282626,17,5,8.0,-4.491736365460567,9,9.179937589609596
509,-4.491736365460567,-7.244833160337547,-5.5051007466829756,0.750665303635136,13,5,8.0,-4.491736365460567,9,9.179937589609596
510,-4.491736365460567,-7.362402606030885,-5.4917082960417805,0.7163852470984167,15,5,8.0,-4.491736365460567,9,9.179937589609596
511,-4.491736365460567,-7.324887435471984,-5.406483479512076,0.6841744283059353,13,5,8.0,-4.491736365460567,9,9.179937589609596
512,-4.491736365460567,-7.283916390623388,-5.406031524045475,0.6852553057874744,15,5,8.0,-4.491736365460567,9,9.179937589609596
513,-4.491736365460567,-7.360194291423838,-5.438860141473486,0.7598689218180567,19,5,8.0,-4.491736365460567,9,9.179937589609596
514,-4.491736365460567,-7.757283306840662,-5.452198336084897,0.7615102945104134,15,5,8.0,-4.491736365460567,9,9.179937589609596
515,-4.491736365460567,-7.545174905856264,-5.553893128154768,0.7622718725287772,17,5,8.0,-4.491736365460567,9,9.179937589609596
516,-4.491736365460567,-7.85045784802813,-5.576280978447809,0.8480965707185462,13,5,8.0,-4.491736365460567,9,9.179937589609596
517,-4.491736365460567,-7.794984635067411,-5.575045452329236,0.8394947192295328,15,5,8.0,-4.491736365460567,9,9.179937589609596
518,-4.491736365460567,-7.298615132511487,-5.424980704697426,0.7687759194755888,11,5,8.0,-4.491736365460567,9,9.179937589609596
519,-4.491736365460567,-7.283916390623388,-5.420234513970923,0.7480652647787407,15,5,8.0,-4.491736365460567,9,9.179937589609596
520,-4.491736365460567,-7.161909564338099,-5.380103354206778,0.7040878182106741,13,5,8.0,-4.491736365460567,9,9.179937589609596
521,-4.491736365460567,-7.3450669228627605,-5.477735014528388,0.7627422565782714,11,5,8.0,-4.491736365460567,9,9.179937589609596
522,-4.491736365460567,-7.636824664072379,-5.401044724602578,0.710222165087265,15,5,8.0,-4.491736365460567,9,9.179937589609596
523,-4.491736365460567,-7.357140861430251,-5.383992733174547,0.7035469824650913,15,5,8.0,-4.491736365460567,9,9.179937589609596
524,-4.491736365460567,-7.38710102760728,-5.521240138856781,0.7689480888481992,15,5,8.0,-4.491736365460567,9,9.179937589609596
525,-4.491736365460567,-7.321862144260687,-5.226403944743588,0.6651283898915589,11,5,8.0,-4.491736365460567,9,9.179937589609596
526,-4.491736365460567,-7.636824664072379,-5.230989607647565,0.7264911170814358,13,5,8.0,-4.491736365460567,9,9.179937589609596
527,-4.491736365460567,-7.266479238351766,-5.25653003218164,0.6823336831824908,17,5,8.0,-4.491736365460567,9,9.179937589609596
528,-4.491736365460567,-9999.0,-105.09494352064274,994.3750348079012,15,5,8.0,-4.491736365460567,9,9.179937589609596
529,-4.491736365460567,-7.7228288831421645,-5.463512317440974,0.8282420791309665,15,5,8.0,-4.491736365460567,9,9.179937589609596
530,-4.491736365460567,-7.382069446866101,-5.399856911867599,0.8032450884306329,15,5,8.0,-4.491736365460567,9,9.179937589609596
531,-4.491736365460567,-9999.0,-105.20285017437203,994.364291906953,15,5,8.0,-4.491736365460567,9,9.179937589609596
532,-4.491736365460567,-7.845500098005504,-5.426764058602775,0.8177912580159142,15,5,8.0,-4.491736365460567,9,9.179937589609596
533,-4.491736365460567,-7.640246420986951,-5.346618028994439,0.8004308081212019,15,5,8.0,-4.491736365460567,9,9.179937589609596
534,-4.491736365460567,-7.578514853766203,-5.316665934711587,0.7612806419772644,13,5,8.0,-4.491736365460567,9,9.179937589609596
535,-4.491736365460567,-7.318777381767409,-5.260842349878454,0.6904665074688395,11,5,8.0,-4.491736365460567,9,9.179937589609596
536,-4.491736365460567,-7.220671070258543,-5.270676068195748,0.6483889603647506,15,7,8.0,-4.491736365460567,9,9.179937589609596
537,-4.491736365460567,-7.4130154056029145,-5.281558127418378,0.6894185004050444,13,5,8.0,-4.491736365460567,9,9.179937589609596
538,-4.491736365460567,-7.601687504689021,-5.187730090715088,0.621117518023719,13,5,8.0,-4.491736365460567,9,9.179937589609596
539,-4.491736365460567,-7.429997834824346,-5.3248375324966455,0.6939236985394985,13,5,8.0,-4.491736365460567,9,9.179937589609596
540,-4.491736365460567,-7.2206327194615225,-5.381395299778712,0.6987099174134863,15,5,8.0,-4.491736365460567,9,9.179937589609596
541,-4.491736365460567,-7.700048652800895,-5.5261048499206105,0.7905903459416274,15,5,8.0,-4.491736365460567,9,9.179937589609596
542,-4.491736365460567,-7.391200444065888,-5.507468587373927,0.7600568046671285,17,5,8.0,-4.491736365460567,9,9.179937589609596
543,-4.491736365460567,-7.476543231222759,-5.362429239488338,0.6752694536692485,15,5,8.0,-4.491736365460567,9,9.179937589609596
544,-4.491736365460567,-7.563656491772273,-5.360660495016931,0.6822619556814371,13,5,8.0,-4.491736365460567,9,9.179937589609596
545,-4.491736365460567,-9999.0,-105.20485568932405,994.3639998947999,15,5,8.0,-4.491736365460567,9,9.179937589609596
546,-4.491736365460567,-7.313558171848475,-5.3883775366389814,0.6762485052300563,17,5,8.0,-4.491736365460567,9,9.179937589609596
547,-4.491736365460567,-7.607333806065024,-5.357547488574209,0.6982638301897252,11,5,8.0,-4.491736365460567,9,9.179937589609596
548,-4.491736365460567,-7.943346431943261,-5.37102043939451,0.7108506290499307,15,7,8.0,-4.491736365460567,9,9.179937589609596
549,-4.491736365460567,-7.373913426300911,-5.348193446390131,0.6347661724120409,15,7,8.0,-4.491736365460567,9,9.179937589609596
550,-4.491736365460567,-7.421331486933346,-5.499554240466301,0.7272857815491195,15,5,8.0,-4.491736365460567,9,9.179937589609596
551,-4.491736365460567,-7.421187171236367,-5.56174018351428,0.8052279527712484,15,5,9.0,-4.491736365460567,9,9.179937589609596
552,-4.491736365460567,-7.423237731932522,-5.572978454771451,0.7209945604974074,19,5,9.0,-4.491736365460567,9,9.179937589609596
553,-4.491736365460567,-7.35642565519988,-5.404633698099745,0.6622259641796376,13,5,8.0,-4.491736365460567,9,9.179937589609596
554,-4.491736365460567,-7.547508130145935,-5.524755843951966,0.7211479617753573,13,5,8.0,-4.491736365460567,9,9.179937589609596
555,-4.491736365460567,-7.188245604818256,-5.43804514753247,0.6667923656107757,13,5,8.0,-4.491736365460567,9,9.179937589609596
556,-4.491736365460567,-7.579989599830685,-5.535744697781339,0.7250628646136867,13,5,8.0,-4.491736365460567,9,9.179937589609596
557,-4.491736365460567,-7.283916390623388,-5.64770319354366,0.7242763443267523,15,5,9.0,-4.491736365460567,9,9.179937589609596
558,-4.491736365460567,-7.537516516367031,-5.618738368815366,0.7527396244391773,15,7,8.0,-4.491736365460567,9,9.179937589609596
559,-4.491736365460567,-7.283916390623388,-5.408168443232746,0.6973501379069186,15,5,8.0,-4.491736365460567,9,9.179937589609596
560,-4.491736365460567,-8.22282680786631,-5.50932954171162,0.7434326439699211,13,5,8.0,-4.491736365460567,9,9.179937589609596
561,-4.491736365460567,-7.117662265987676,-5.569726830376899,0.6498475254909819,15,5,8.0,-4.491736365460567,9,9.179937589609596
562,-4.491736365460567,-7.656010220498284,-5.572005850175532,0.789673683488844,13,5,8.0,-4.491736365460567,9,9.179937589609596
563,-4.491736365460567,-7.298615132511487,-5.464858548163944,0.657124243957112,13,7,8.0,-4.491736365460567,9,9.179937589609596
564,-4.491736365460567,-7.2997423407452935,-5.489138200613282,0.6671048100595997,13,5,8.0,-4.491736365460567,9,9.179937589609596
565,-4.491736365460567,-7.298615132511487,-5.429955770196369,0.6889458450159026,15,7,8.0,-4.491736365460567,9,9.179937589609596
566,-4.491736365460567,-7.5324077337785456,-5.451159867716066,0.7325189375877594,15,5,8.0,-4.491736365460567,9,9.179937589609596
567,-4.491736365460567,-7.283916390623388,-5.486818739499007,0.713933217071374,15,5,8.0,-4.491736365460567,9,9.179937589609596
568,-4.491736365460567,-7.298615132511487,-5.427475242701662,0.6841670886891607,15,5,8.0,-4.491736365460567,9,9.179937589609596
569,-4.491736365460567,-7.283916390623388,-5.5514068390646685,0.7108012778326848,15,7,8.0,-4.491736365460567,9,9.179937589609596
570,-4.491736365460567,-7.33992427386386,-5.581285150007443,0.7594475012880202,15,7,8.0,-4.491736365460567,9,9.179937589609596
571,-4.491736365460567,-7.863391252250003,-5.54572826667959,0.702226008891162,15,5,8.0,-4.491736365460567,9,9.179937589609596
572,-4.491736365460567,-7.863391252250003,-5.524505098952383,0.7633619145750611,15,5,9.0,-4.491736365460567,9,9.179937589609596
573,-4.491736365460567,-7.128863902914057,-5.588326915705801,0.7014270205948525,15,5,8.0,-4.491736365460567,9,9.179937589609596
574,-4.491736365460567,-7.324056546594463,-5.433582913832994,0.6872736949251703,15,5,8.0,-4.491736365460567,9,9.179937589609596
575,-4.491736365460567,-7.128863902914057,-5.322038174707691,0.6125330753652031,13,7,8.0,-4.491736365460567,9,9.179937589609596
576,-4.491736365460567,-7.346774918804285,-5.4025118811571256,0.6562512561647277,15,7,8.0,-4.491736365460567,9,9.179937589609596
577,-4.491736365460567,-7.642893986762032,-5.410062724003004,0.6969830073797232,17,5,9.0,-4.491736365460567,9,9.179937589609596
578,-4.491736365460567,-7.805438835581118,-5.4026811925050024,0.7009157690168307,15,5,9.0,-4.491736365460567,9,9.179937589609596
579,-4.491736365460567,-7.2748148146342935,-5.527531375697021,0.7215904281076475,19,5,8.0,-4.491736365460567,9,9.179937589609596
580,-4.491736365460567,-7.4926168591080975,-5.694374314862299,0.7756517244514896,19,5,8.0,-4.491736365460567,9,9.179937589609596
581,-4.491736365460567,-7.863391252250003,-5.616140626468973,0.6785629731810988,15,5,8.0,-4.491736365460567,9,9.179937589609596
582,-4.491736365460567,-7.2876026055361125,-5.70184481113362,0.6575415682642216,13,5,8.0,-4.491736365460567,9,9.179937589609596
583,-4.491736365460567,-7.148877110382237,-5.715470613089991,0.6142664065202871,15,5,8.0,-4.491736365460567,9,9.179937589609596
584,-4.491736365460567,-7.466068123620149,-5.81836996608752,0.6775230777994278,17,5,8.0,-4.491736365460567,9,9.179937589609596
585,-4.491736365460567,-7.375449706198245,-5.757897147320421,0.7569914845525588,17,5,8.0,-4.491736365460567,9,9.179937589609596
586,-4.491736365460567,-7.748683453374463,-5.702172548544066,0.8214685187790235,15,5,8.0,-4.491736365460567,9,9.179937589609596
587,-4.491736365460567,-7.264071722297632,-5.504594388710311,0.7296758586074957,15,5,8.0,-4.491736365460567,9,9.179937589609596
588,-4.491736365460567,-7.594784259075995,-5.428936136794561,0.7140478277222603,15,5,8.0,-4.491736365460567,9,9.179937589609596
589,-4.491736365460567,-7.283916390623388,-5.393209267197546,0.7030425456348522,15,5,8.0,-4.491736365460567,9,9.179937589609596
590,-4.491736365460567,-7.0631308963406125,-5.377676428890652,0.707009948681314,15,5,8.0,-4.491736365460567,9,9.179937589609596
591,-4.491736365460567,-7.283916390623388,-5.214017868197935,0.6355565042994092,13,5,8.0,-4.491736365460567,9,9.179937589609596
592,-4.491736365460567,-7.7097251489238205,-5.235669666567409,0.6968378255137179,15,5,8.0,-4.491736365460567,9,9.179937589609596
593,-4.491736365460567,-7.1010896406932895,-5.42272300275783,0.7360482013342746,15,5,8.0,-4.491736365460567,9,9.179937589609596
594,-4.491736365460567,-6.989072922774311,-5.244711467022219,0.6353385049803437,15,5,8.0,-4.491736365460567,9,9.179937589609596
595,-4.491736365460567,-7.290587777819387,-5.43033123588147,0.7630159119813126,15,5,8.0,-4.491736365460567,9,9.179937589609596
596,-4.491736365460567,-7.551238059906024,-5.232079747488654,0.6204441465610856,15,5,8.0,-4.491736365460567,9,9.179937589609596
597,-4.491736365460567,-7.601442164918836,-5.324539129249545,0.747828023340301,15,7,8.0,-4.491736365460567,9,9.179937589609596
598,-4.491736365460567,-7.346611697961782,-5.294272709525483,0.6871052813293322,15,5,8.0,-4.491736365460567,9,9.179937589609596
599,-4.491736365460567,-7.631395249519824,-5.26097927196458,0.6818670752432074,15,7,8.0,-4.491736365460567,9,9.179937589609596
600,-4.491736365460567,-7.283916390623388,-5.313952761311824,0.721621921712408,15,5,8.0,-4.491736365460567,9,9.179937589609596
601,-4.491736365460567,-7.208530707776311,-5.267415187724278,0.6499602811255432,13,7,8.0,-4.491736365460567,9,9.179937589609596
602,-4.491736365460567,-7.528090700540346,-5.435495256338873,0.7323263539895544,15,7,8.0,-4.491736365460567,9,9.179937589609596
603,-4.491736365460567,-7.747767214835959,-5.404248908437965,0.7383525907381535,15,5,9.0,-4.491736365460567,9,9.179937589609596
604,-4.491736365460567,-7.5146240072969155,-5.418885769841112,0.7568908044221847,15,5,8.0,-4.491736365460567,9,9.179937589609596
605,-4.491736365460567,-7.1612237107521866,-5.385427275296579,0.6995333534779137,17,5,8.0,-4.491736365460567,9,9.179937589609596
606,-4.491736365460567,-7.6214552172563605,-5.441731557806944,0.7612670821468454,17,7,8.0,-4.491736365460567,9,9.179937589609596
607,-4.491736365460567,-7.359296791369425,-5.4550210717457945,0.7145167588547895,15,5,8.0,-4.491736365460567,9,9.179937589609596
608,-4.491736365460567,-7.283916390623388,-5.389239101309857,0.6732735671588868,15,5,8.0,-4.491736365460567,9,9.179937589609596
609,-4.491736365460567,-7.238249524634588,-5.376148561605231,0.6818942216419732,15,5,8.0,-4.491736365460567,9,9.179937589609596
610,-4.491736365460567,-7.5133857697817215,-5.430284105912319,0.7554840076003511,15,5,8.0,-4.491736365460567,9,9.179937589609596
611,-4.491736365460567,-7.619252001934919,-5.431161852500171,0.7016734254589041,19,5,8.0,-4.491736365460567,9,9.179937589609596
612,-4.491736365460567,-7.20459227365747,-5.436712531779458,0.6663181148258775,19,7,8.0,-4.491736365460567,9,9.179937589609596
613,-4.491736365460567,-7.220671070258543,-5.624738339424366,0.7710680996713625,15,5,8.0,-4.491736365460567,9,9.179937589609596
614,-4.491736365460567,-7.137544429174526,-5.623653177807785,0.7438567316131722,17,5,8.0,-4.491736365460567,9,9.179937589609596
615,-4.491736365460567,-7.510056667937876,-5.476951331852977,0.7295259615565713,15,5,8.0,-4.491736365460567,9,9.179937589609596
616,-4.491736365460567,-7.364769817038592,-5.452437866877346,0.6987517133926644,15,5,8.0,-4.491736365460567,9,9.179937589609596
617,-4.491736365460567,-7.27207827575668,-5.512690930909704,0.7037528089751676,15,5,8.0,-4.491736365460567,9,9.179937589609596
618,-4.491736365460567,-7.848112658627698,-5.528379669331074,0.7663518211146021,17,5,8.0,-4.491736365460567,9,9.179937589609596
619,-4.491736365460567,-7.431192210002983,-5.582417776688139,0.7217384923704667,17,5,8.0,-4.491736365460567,9,9.179937589609596
620,-4.491736365460567,-7.328632383135935,-5.569141636374435,0.7156863999425253,17,5,8.0,-4.491736365460567,9,9.179937589609596
621,-4.491736365460567,-7.210133958308576,-5.53001241598929,0.721248063248204,15,5,8.0,-4.491736365460567,9,9.179937589609596
622,-4.491736365460567,-7.5075859705679475,-5.554566442025811,0.7210907401456318,19,5,8.0,-4.491736365460567,9,9.179937589609596
623,-4.491736365460567,-7.2417802910839955,-5.546399730272054,0.7486149608845498,13,5,8.0,-4.491736365460567,9,9.179937589609596
624,-4.491736365460567,-8.011241919013107,-5.642053379999288,0.8256417456148855,13,5,8.0,-4.491736365460567,9,9.179937589609596
625,-4.491736365460567,-7.36168283718498,-5.433096500430847,0.6719728454324129,15,7,8.0,-4.491736365460567,9,9.179937589609596
626,-4.491736365460567,-7.283916390623388,-5.504803171485215,0.7109516235398999,15,7,8.0,-4.491736365460567,9,9.179937589609596
627,-4.491736365460567,-6.711741422240862,-5.383108183588044,0.5976154531174157,15,7,8.0,-4.491736365460567,9,9.179937589609596
628,-4.491736365460567,-7.3607807454355285,-5.429140882484037,0.7156590465389187,13,5,8.0,-4.491736365460567,9,9.179937589609596
629,-4.491736365460567,-7.344309888264867,-5.531677297230638,0.7276701851766542,15,5,8.0,-4.491736365460567,9,9.179937589609596
630,-4.491736365460567,-7.532345109776438,-5.507494281475395,0.7195497310752078,15,5,8.0,-4.491736365460567,9,9.179937589609596
631,-4.491736365460567,-7.35642565519988,-5.393983182271414,0.6957650519429085,15,5,8.0,-4.491736365460567,9,9.179937589609596
632,-4.491736365460567,-7.421563531986872,-5.4997615578855195,0.6974882284119952,15,7,8.0,-4.491736365460567,9,9.179937589609596
633,-4.491736365460567,-7.412158781835577,-5.573938019510555,0.7768622449052905,13,5,8.0,-4.491736365460567,9,9.179937589609596
634,-4.491736365460567,-7.880975451074649,-5.585906398821405,0.7614516962238609,15,7,8.0,-4.491736365460567,9,9.179937589609596
635,-4.491736365460567,-7.315137545397627,-5.535127148610001,0.6768272768002987,15,5,8.0,-4.491736365460567,9,9.179937589609596
636,-4.491736365460567,-7.3852794047029136,-5.553250014475233,0.6745213583478565,13,5,8.0,-4.491736365460567,9,9.179937589609596
637,-4.491736365460567,-7.7416611206976205,-5.551174899526436,0.7488530394930829,15,5,8.0,-4.491736365460567,9,9.179937589609596
638,-4.491736365460567,-7.468789348406657,-5.57487295728322,0.7073025047542226,13,5,8.0,-4.491736365460567,9,9.179937589609596
